Country	InDelta_Citation_ij	Year	Field
API	0.8385353808613433	1993.0	44154836
White	0.873811509955432	1993.0	44154836
Black	-1.0291556748918884	1993.0	44154836
Hispanic	-0.6831912159248876	1993.0	44154836
API	0.6099615214675573	1994.0	44154836
White	0.6930607841576656	1994.0	44154836
Black	-0.6846868244940273	1994.0	44154836
Hispanic	-0.6183354811311939	1994.0	44154836
API	0.5083346122292155	1995.0	44154836
White	0.7862602531342775	1995.0	44154836
Black	-0.7900564060907528	1995.0	44154836
Hispanic	-0.5045384592727414	1995.0	44154836
Black	-0.5515545098374652	1996.0	44154836
Hispanic	-0.3999729598385504	1996.0	44154836
White	0.8361012818016655	1996.0	44154836
API	0.6203913640118863	1996.0	44154836
API	0.7274720667430187	1997.0	44154836
Black	-0.982516274567557	1997.0	44154836
White	0.842417536025943	1997.0	44154836
Hispanic	-0.5873733282014034	1997.0	44154836
API	0.6493615774557858	1998.0	44154836
White	0.8099604547728724	1998.0	44154836
Black	-0.7767661211569726	1998.0	44154836
Hispanic	-0.6825559110716849	1998.0	44154836
API	0.5692586132852216	1999.0	44154836
White	0.8038370986291801	1999.0	44154836
Black	-0.7904007393797338	1999.0	44154836
Hispanic	-0.582694972534669	1999.0	44154836
API	0.6741297081094246	2000.0	44154836
White	0.8356568939366465	2000.0	44154836
Black	-0.8124993892282566	2000.0	44154836
Hispanic	-0.6972872128178137	2000.0	44154836
API	0.7687933965930686	2001.0	44154836
White	0.5872142018242751	2001.0	44154836
Black	-0.6827808059331307	2001.0	44154836
Hispanic	-0.6732267924842145	2001.0	44154836
API	0.8047614351429321	2002.0	44154836
White	0.8733438339298036	2002.0	44154836
Black	-1.0619178557397224	2002.0	44154836
Hispanic	-0.6161874133330122	2002.0	44154836
Black	-0.6820218283605108	2003.0	44154836
Hispanic	-0.4991848982238414	2003.0	44154836
White	0.5622944765025273	2003.0	44154836
API	0.7733604048921238	2003.0	44154836
API	0.8719697293907579	2004.0	44154836
White	0.7476622716936635	2004.0	44154836
Black	-1.0495389019005403	2004.0	44154836
Hispanic	-0.5700930991838818	2004.0	44154836
API	0.7608184436736593	2005.0	44154836
White	0.7861849075738147	2005.0	44154836
Black	-1.0864122790931596	2005.0	44154836
Hispanic	-0.460591072154315	2005.0	44154836
API	0.72917970891074	2006.0	44154836
White	0.768753088770817	2006.0	44154836
Black	-0.9540506141791906	2006.0	44154836
Hispanic	-0.5438821835023644	2006.0	44154836
API	0.8284816121249797	2007.0	44154836
White	0.7274842380725713	2007.0	44154836
Black	-1.019046104883318	2007.0	44154836
Hispanic	-0.5369197453142319	2007.0	44154836
Black	-0.4212450587931846	2008.0	44154836
Hispanic	-0.2012703075967728	2008.0	44154836
White	0.8571756022438823	2008.0	44154836
API	0.8753563120095503	2008.0	44154836
Black	-0.6163822125418401	2009.0	44154836
Hispanic	-0.3673868474951082	2009.0	44154836
White	0.6651295786522209	2009.0	44154836
API	0.6919343352879284	2009.0	44154836
Black	-0.610681453529789	2010.0	44154836
Hispanic	-0.165495182742222	2010.0	44154836
White	0.9157638422623886	2010.0	44154836
API	0.7869680170796094	2010.0	44154836
Black	-0.4672975326736907	2011.0	44154836
Hispanic	-0.2117037326064667	2011.0	44154836
White	0.8242027718708564	2011.0	44154836
API	0.8267532795033969	2011.0	44154836
API	0.7853312604899911	2012.0	44154836
White	0.6994917064921058	2012.0	44154836
Black	-0.9658509266448204	2012.0	44154836
Hispanic	-0.5189720403372761	2012.0	44154836
Black	-0.7274036640418406	2013.0	44154836
Hispanic	-0.3762300386904984	2013.0	44154836
White	0.7265989455451833	2013.0	44154836
API	0.6972165616372616	2013.0	44154836
Black	-0.7284672017011217	2014.0	44154836
Hispanic	-0.2334086725336878	2014.0	44154836
White	0.7260082705497098	2014.0	44154836
API	0.8272831347639822	2014.0	44154836
API	0.7835534117405337	2015.0	44154836
White	0.8045820202072381	2015.0	44154836
Black	-1.0851248272721798	2015.0	44154836
Hispanic	-0.5030106046755917	2015.0	44154836
API	0.7324613125454795	2016.0	44154836
White	0.7924061470997427	2016.0	44154836
Black	-1.0313343308585845	2016.0	44154836
Hispanic	-0.4935331287866378	2016.0	44154836
Black	-0.6886920246743656	2017.0	44154836
Hispanic	-0.2541761979116996	2017.0	44154836
White	0.8340952005594617	2017.0	44154836
API	0.7978683852415507	2017.0	44154836
API		1981.0	53553401
White		1981.0	53553401
Hispanic		1981.0	53553401
API		1982.0	53553401
White		1982.0	53553401
Hispanic		1982.0	53553401
Hispanic		1983.0	53553401
White		1983.0	53553401
API		1984.0	53553401
White		1984.0	53553401
Hispanic		1984.0	53553401
API		1985.0	53553401
White		1985.0	53553401
Hispanic		1985.0	53553401
API		1986.0	53553401
White		1986.0	53553401
Hispanic		1986.0	53553401
API		1987.0	53553401
White		1987.0	53553401
Hispanic		1987.0	53553401
API		1988.0	53553401
White		1988.0	53553401
Hispanic		1988.0	53553401
API		1990.0	53553401
White		1990.0	53553401
API		1991.0	53553401
White		1991.0	53553401
Hispanic		1991.0	53553401
API		1992.0	53553401
White		1992.0	53553401
Hispanic		1992.0	53553401
API		1993.0	53553401
White		1993.0	53553401
Black		1993.0	53553401
Hispanic		1993.0	53553401
API		1994.0	53553401
White		1994.0	53553401
Hispanic		1994.0	53553401
API		1995.0	53553401
White		1995.0	53553401
Black		1995.0	53553401
API		1996.0	53553401
White		1996.0	53553401
Black		1996.0	53553401
API	0.5224985713444691	1997.0	53553401
White	0.3565088280831069	1997.0	53553401
Hispanic	-0.879007399427576	1997.0	53553401
API		1998.0	53553401
White		1998.0	53553401
Hispanic		1998.0	53553401
API	0.1220762050195202	1999.0	53553401
White	1.1419105676743602	1999.0	53553401
Hispanic	-1.2639867726938792	1999.0	53553401
API		2000.0	53553401
White		2000.0	53553401
Hispanic		2000.0	53553401
API		2001.0	53553401
White		2001.0	53553401
API		2002.0	53553401
White		2002.0	53553401
Black		2002.0	53553401
API		2003.0	53553401
White		2003.0	53553401
Black		2003.0	53553401
Hispanic		2003.0	53553401
API	-0.3298329644067739	2004.0	53553401
White	1.1977192567317485	2004.0	53553401
Black	-0.8972965988800504	2004.0	53553401
Hispanic	0.029410306555083	2004.0	53553401
API	-0.4792090977053447	2005.0	53553401
White	1.3606083151813886	2005.0	53553401
Hispanic	-0.8813992174760451	2005.0	53553401
API		2006.0	53553401
White		2006.0	53553401
Hispanic		2006.0	53553401
API	0.5052243786123302	2007.0	53553401
White	0.6361096795228007	2007.0	53553401
Hispanic	-1.1413340581351294	2007.0	53553401
API	0.6800333270940506	2008.0	53553401
White	0.1583684050646351	2008.0	53553401
Hispanic	-0.8384017321586834	2008.0	53553401
API	0.2155424223170149	2009.0	53553401
White	1.1244673259458935	2009.0	53553401
Black	-0.9679064888797364	2009.0	53553401
Hispanic	-0.3721032593831704	2009.0	53553401
API	0.2027282516702919	2010.0	53553401
White	1.252568521162616	2010.0	53553401
Black	-0.2032722600109057	2010.0	53553401
Hispanic	-1.2520245128220004	2010.0	53553401
API	0.1189830079995168	2011.0	53553401
White	0.9404119888510966	2011.0	53553401
Hispanic	-1.059394996850613	2011.0	53553401
API	0.5981167183129681	2012.0	53553401
White	1.40755689271729	2012.0	53553401
Black	-0.999989122661333	2012.0	53553401
Hispanic	-1.005684488368925	2012.0	53553401
API	0.5063302178099844	2013.0	53553401
White	0.4054329576345822	2013.0	53553401
Black	-0.6068323395348187	2013.0	53553401
Hispanic	-0.3049308359097482	2013.0	53553401
API	-0.6312061962232651	2014.0	53553401
White	1.4573475804896567	2014.0	53553401
Black	-0.9498465471734372	2014.0	53553401
Hispanic	0.1237051629070495	2014.0	53553401
API	-0.7437582933743175	2015.0	53553401
White	1.6811243896600263	2015.0	53553401
Black	-0.7665317749711059	2015.0	53553401
Hispanic	-0.1708343213146029	2015.0	53553401
API	0.7306176267031969	2016.0	53553401
White	0.7236304756433883	2016.0	53553401
Black	-0.9733709213962008	2016.0	53553401
Hispanic	-0.4808771809503842	2016.0	53553401
API	-0.4599441924220294	2017.0	53553401
White	0.98298485065482	2017.0	53553401
Black	-0.5863381476326809	2017.0	53553401
Hispanic	0.0632974893998892	2017.0	53553401
API	0.471751341560392	1980.0	185544564
White	1.048349132939858	1980.0	185544564
Black	-0.6731640557897207	1980.0	185544564
Hispanic	-0.8469364187105303	1980.0	185544564
API	0.353947855024332	1981.0	185544564
White	1.2271940350426849	1981.0	185544564
Black	-0.8994192804781246	1981.0	185544564
Hispanic	-0.681722609588889	1981.0	185544564
API	0.5109876873720843	1982.0	185544564
White	1.1673839233142245	1982.0	185544564
Black	-1.09623812525269	1982.0	185544564
Hispanic	-0.5821334854336196	1982.0	185544564
API	0.7630793399137635	1983.0	185544564
White	1.083028387980164	1983.0	185544564
Black	-1.225999788161002	1983.0	185544564
Hispanic	-0.6201079397329231	1983.0	185544564
API	0.5689724493020636	1984.0	185544564
White	1.1802875223233105	1984.0	185544564
Black	-0.8409668173745392	1984.0	185544564
Hispanic	-0.9082931542508376	1984.0	185544564
API	0.6806911014878771	1985.0	185544564
White	1.1261540144150182	1985.0	185544564
Black	-1.2271455074566628	1985.0	185544564
Hispanic	-0.5796996084462319	1985.0	185544564
API	0.6498828676129509	1986.0	185544564
White	0.9320957174416468	1986.0	185544564
Black	-1.127303771638301	1986.0	185544564
Hispanic	-0.4546748134162964	1986.0	185544564
API	0.3303607912035787	1987.0	185544564
White	0.8845605876660905	1987.0	185544564
Black	-0.2966852124097238	1987.0	185544564
Hispanic	-0.918236166459942	1987.0	185544564
API	0.4119275251631975	1988.0	185544564
White	0.8656252406465507	1988.0	185544564
Black	-0.5709741091833221	1988.0	185544564
Hispanic	-0.7065786566264229	1988.0	185544564
API	0.4384162492672576	1989.0	185544564
White	0.6527567551713128	1989.0	185544564
Black	-0.2203766172488525	1989.0	185544564
Hispanic	-0.8707963871897181	1989.0	185544564
API	0.4711513056892522	1990.0	185544564
White	1.0375378140890628	1990.0	185544564
Black	-0.8365438502049102	1990.0	185544564
Hispanic	-0.6721452695734053	1990.0	185544564
API	0.7722985747272298	1991.0	185544564
White	0.8240032384770893	1991.0	185544564
Black	-1.1483454424354689	1991.0	185544564
Hispanic	-0.44795637076885	1991.0	185544564
API	0.5793683640450463	1992.0	185544564
White	0.8901818558091376	1992.0	185544564
Black	-0.5980894402177379	1992.0	185544564
Hispanic	-0.8714607796364447	1992.0	185544564
API	0.9580039326579962	1993.0	185544564
White	1.0868822524404902	1993.0	185544564
Black	-1.4570270091729465	1993.0	185544564
Hispanic	-0.5878591759255424	1993.0	185544564
API	0.59818285754021	1994.0	185544564
White	1.4030186051871636	1994.0	185544564
Black	-1.346526446985006	1994.0	185544564
Hispanic	-0.6546750157423689	1994.0	185544564
API	0.5685297216127588	1995.0	185544564
White	1.3046648097279483	1995.0	185544564
Black	-1.2420251441981334	1995.0	185544564
Hispanic	-0.6311693871425749	1995.0	185544564
API	0.5816249924622855	1996.0	185544564
White	1.2081130271555165	1996.0	185544564
Black	-1.4574113736560952	1996.0	185544564
Hispanic	-0.3323266459617047	1996.0	185544564
API	0.566981994110295	1997.0	185544564
White	1.3566309375714367	1997.0	185544564
Black	-1.5201195938966376	1997.0	185544564
Hispanic	-0.4034933377850966	1997.0	185544564
API	0.5860521031479963	1998.0	185544564
White	1.4732721443610484	1998.0	185544564
Black	-1.3903183437566855	1998.0	185544564
Hispanic	-0.6690059037523591	1998.0	185544564
Black	-0.5461290936583426	1999.0	185544564
Hispanic	-0.1401844048545647	1999.0	185544564
White	1.0490101175819708	1999.0	185544564
API	0.7410201497326548	1999.0	185544564
Black	-0.4118591088560799	2000.0	185544564
Hispanic	0.2261010323492726	2000.0	185544564
White	1.2347869273094	2000.0	185544564
API	0.7079805629181708	2000.0	185544564
API	0.8540904418518518	2001.0	185544564
White	1.3547303537707904	2001.0	185544564
Black	-1.3440957302997625	2001.0	185544564
Hispanic	-0.8647250653228783	2001.0	185544564
API	0.7254032067063796	2002.0	185544564
White	1.3524209701479697	2002.0	185544564
Black	-1.320340651052873	2002.0	185544564
Hispanic	-0.7574835258014764	2002.0	185544564
Black	-0.5851979565723067	2003.0	185544564
Hispanic	-0.3896781909944092	2003.0	185544564
White	1.1656513762815428	2003.0	185544564
API	0.7481222566465942	2003.0	185544564
API	0.8054140263315186	2004.0	185544564
White	1.3490549940932917	2004.0	185544564
Black	-1.519174981853184	2004.0	185544564
Hispanic	-0.6352940385716258	2004.0	185544564
API	0.8726697075427291	2005.0	185544564
White	1.304677954997349	2005.0	185544564
Black	-1.279263939411455	2005.0	185544564
Hispanic	-0.8980837231286226	2005.0	185544564
API	0.8515760423695244	2006.0	185544564
White	1.4928341819737894	2006.0	185544564
Black	-1.6203702657459207	2006.0	185544564
Hispanic	-0.7240399585973951	2006.0	185544564
API	0.7954095071835402	2007.0	185544564
White	1.4819164807519964	2007.0	185544564
Black	-1.4574768672359386	2007.0	185544564
Hispanic	-0.8198491206995948	2007.0	185544564
API	0.8260398443936321	2008.0	185544564
White	1.5202621735211244	2008.0	185544564
Black	-1.602936259214629	2008.0	185544564
Hispanic	-0.743365758700128	2008.0	185544564
API	0.8757277162693934	2009.0	185544564
White	1.434073277334077	2009.0	185544564
Black	-1.5232117488459174	2009.0	185544564
Hispanic	-0.7865892447575517	2009.0	185544564
API	0.8221549198718442	2010.0	185544564
White	1.3589250733127518	2010.0	185544564
Black	-1.2416824171272132	2010.0	185544564
Hispanic	-0.939397576057384	2010.0	185544564
API	0.8058359343260534	2011.0	185544564
White	1.3982262627546866	2011.0	185544564
Black	-1.517840417373465	2011.0	185544564
Hispanic	-0.6862217797072754	2011.0	185544564
API	0.9563382192838934	2012.0	185544564
White	1.153881133227581	2012.0	185544564
Black	-1.479415898272124	2012.0	185544564
Hispanic	-0.6308034542393514	2012.0	185544564
API	0.890284893910953	2013.0	185544564
White	1.1907430346117234	2013.0	185544564
Black	-1.3490014435658353	2013.0	185544564
Hispanic	-0.7320264849568382	2013.0	185544564
API	0.8795849474697012	2014.0	185544564
White	1.1072965147708198	2014.0	185544564
Black	-1.4111064988940865	2014.0	185544564
Hispanic	-0.5757749633464363	2014.0	185544564
API	0.8147089258347763	2015.0	185544564
White	1.069956569067337	2015.0	185544564
Black	-1.381935899235711	2015.0	185544564
Hispanic	-0.5027295956664009	2015.0	185544564
API	0.7439510333963328	2016.0	185544564
White	0.8351962168090165	2016.0	185544564
Black	-1.1379398734813495	2016.0	185544564
Hispanic	-0.4412073767239984	2016.0	185544564
API	0.6861042750635559	2017.0	185544564
White	0.866607801421285	2017.0	185544564
Black	-1.1104798923264496	2017.0	185544564
Hispanic	-0.4422321841583915	2017.0	185544564
API	0.2665617119513755	1980.0	49204034
White	0.8597141874839392	1980.0	49204034
Black	-1.1262758994353137	1980.0	49204034
API	-0.2345796821381074	1981.0	49204034
White	0.91338620918264	1981.0	49204034
Hispanic	-0.6788065270445336	1981.0	49204034
API	0.8058181303849056	1982.0	49204034
White	0.6339236821910245	1982.0	49204034
Black	-0.865251778570324	1982.0	49204034
Hispanic	-0.5744900340056022	1982.0	49204034
API	0.0785255691905406	1983.0	49204034
White	1.0385453478760232	1983.0	49204034
Black	-0.6411139288430602	1983.0	49204034
Hispanic	-0.4759569882235051	1983.0	49204034
API	0.1780081977926076	1984.0	49204034
White	0.7797136131774702	1984.0	49204034
Hispanic	-0.9577218109700788	1984.0	49204034
API	0.2390796459176579	1985.0	49204034
White	0.9880792983740208	1985.0	49204034
Black	-0.5379054478977068	1985.0	49204034
Hispanic	-0.6892534963939676	1985.0	49204034
API	0.643472150074329	1986.0	49204034
White	0.8644262335159548	1986.0	49204034
Black	-0.5673986582427887	1986.0	49204034
Hispanic	-0.9404997253474962	1986.0	49204034
API	0.594618018529437	1987.0	49204034
White	0.9494339083461392	1987.0	49204034
Black	-1.1540856105113302	1987.0	49204034
Hispanic	-0.3899663163642441	1987.0	49204034
API	0.6754922622711131	1988.0	49204034
White	1.2975864257178606	1988.0	49204034
Black	-1.800629605974691	1988.0	49204034
Hispanic	-0.172449082014281	1988.0	49204034
API	0.4185113558514596	1989.0	49204034
White	0.849211666120137	1989.0	49204034
Black	-1.2677230219715971	1989.0	49204034
API	0.3195319160385478	1990.0	49204034
White	0.5418849303646799	1990.0	49204034
Black	-0.0142010619748127	1990.0	49204034
Hispanic	-0.847215784428415	1990.0	49204034
API	0.4298588435812897	1991.0	49204034
White	0.7583332437819801	1991.0	49204034
Hispanic	-1.1881920873632716	1991.0	49204034
API	0.5973337974291949	1992.0	49204034
White	0.8187020208412584	1992.0	49204034
Black	-0.4811186155676886	1992.0	49204034
Hispanic	-0.934917202702762	1992.0	49204034
API	0.4963887493433261	1993.0	49204034
White	0.7589795110741128	1993.0	49204034
Hispanic	-1.25536826041744	1993.0	49204034
API	0.4927227849210671	1994.0	49204034
White	0.6997921513624332	1994.0	49204034
Black	-0.8639047551592224	1994.0	49204034
Hispanic	-0.3286101811242793	1994.0	49204034
API	0.7728682559936679	1995.0	49204034
White	0.5804738666900168	1995.0	49204034
Black	-1.0898532631356366	1995.0	49204034
Hispanic	-0.2634888595480488	1995.0	49204034
API	0.5247683723823476	1996.0	49204034
White	0.7919048943800696	1996.0	49204034
Black	-0.5369966036374414	1996.0	49204034
Hispanic	-0.7796766631249739	1996.0	49204034
API	0.4662412352046942	1997.0	49204034
White	0.9285486814575604	1997.0	49204034
Black	-0.8694525309925218	1997.0	49204034
Hispanic	-0.5253373856697343	1997.0	49204034
API	0.514121401165353	1998.0	49204034
White	0.7825131708334925	1998.0	49204034
Hispanic	-1.2966345719988464	1998.0	49204034
API	0.6103141175999883	1999.0	49204034
White	0.773567978993773	1999.0	49204034
Black	-0.7429584865274269	1999.0	49204034
Hispanic	-0.640923610066336	1999.0	49204034
API	0.7321836283442109	2000.0	49204034
White	0.7800388818736392	2000.0	49204034
Black	-0.9396694890900236	2000.0	49204034
Hispanic	-0.5725530211278257	2000.0	49204034
API	0.8425044085933625	2001.0	49204034
White	0.7460692958579128	2001.0	49204034
Black	-1.131438325386857	2001.0	49204034
Hispanic	-0.4571353790644193	2001.0	49204034
API	0.8547345506732299	2002.0	49204034
White	0.7142718810444642	2002.0	49204034
Black	-0.9288072067130938	2002.0	49204034
Hispanic	-0.6401992250045985	2002.0	49204034
API	0.7558401529728408	2003.0	49204034
White	0.7904121029424515	2003.0	49204034
Black	-1.0234878536550454	2003.0	49204034
Hispanic	-0.5227644022602461	2003.0	49204034
API	0.7269598092249366	2004.0	49204034
White	0.7804828108554617	2004.0	49204034
Black	-0.8823572610445231	2004.0	49204034
Hispanic	-0.6250853590358746	2004.0	49204034
API	0.7678877220714694	2005.0	49204034
White	0.7198824647069362	2005.0	49204034
Black	-0.758365849892944	2005.0	49204034
Hispanic	-0.7294043368854627	2005.0	49204034
API	0.8265909338022109	2006.0	49204034
White	0.7244370490664901	2006.0	49204034
Black	-0.8849264243055242	2006.0	49204034
Hispanic	-0.6661015585631772	2006.0	49204034
API	0.777493251858478	2007.0	49204034
White	0.7210129891044339	2007.0	49204034
Black	-0.7888595564350801	2007.0	49204034
Hispanic	-0.7096466845278298	2007.0	49204034
API	0.8587273242263652	2008.0	49204034
White	0.6962731900797835	2008.0	49204034
Black	-1.050658126126606	2008.0	49204034
Hispanic	-0.5043423881795405	2008.0	49204034
API	0.839024612175875	2009.0	49204034
White	0.7923419373012551	2009.0	49204034
Black	-0.9549823507996744	2009.0	49204034
Hispanic	-0.6763841986774546	2009.0	49204034
API	0.8123154125743391	2010.0	49204034
White	0.6057452629855324	2010.0	49204034
Black	-0.7600924368796184	2010.0	49204034
Hispanic	-0.6579682386802537	2010.0	49204034
API	0.859315777890667	2011.0	49204034
White	0.7011186304793297	2011.0	49204034
Black	-0.8851501858386882	2011.0	49204034
Hispanic	-0.6752842225313085	2011.0	49204034
API	0.8079624288337056	2012.0	49204034
White	0.6812788286607251	2012.0	49204034
Black	-0.8581963246937131	2012.0	49204034
Hispanic	-0.6310449328007178	2012.0	49204034
API	0.7987897371445299	2013.0	49204034
White	0.7170516007382094	2013.0	49204034
Black	-0.9032147906464894	2013.0	49204034
Hispanic	-0.6126265472362497	2013.0	49204034
API	0.8597167831130016	2014.0	49204034
White	0.7036717823686943	2014.0	49204034
Black	-1.0749186654866945	2014.0	49204034
Hispanic	-0.4884698999950007	2014.0	49204034
API	0.8942668492594147	2015.0	49204034
White	0.7175173110178644	2015.0	49204034
Black	-1.0652212070345837	2015.0	49204034
Hispanic	-0.5465629532426955	2015.0	49204034
API	0.8713424451876574	2016.0	49204034
White	0.6974212968932839	2016.0	49204034
Black	-1.0890372750584836	2016.0	49204034
Hispanic	-0.479726467022455	2016.0	49204034
API	0.8790554609550205	2017.0	49204034
White	0.6977335008571884	2017.0	49204034
Black	-1.172682294676243	2017.0	49204034
Hispanic	-0.4041066671359672	2017.0	49204034
API	-0.8281547166738226	1980.0	15708023
White	1.4824015284069212	1980.0	15708023
Black	-0.6550536148303544	1980.0	15708023
Hispanic	0.0008068030972558	1980.0	15708023
API	0.630843482746515	1981.0	15708023
White	0.3185092294452789	1981.0	15708023
Hispanic	-0.9493527121917932	1981.0	15708023
API		1982.0	15708023
White		1982.0	15708023
Black		1982.0	15708023
Hispanic		1982.0	15708023
API	-0.6280564349985899	1983.0	15708023
White	1.003909305379688	1983.0	15708023
Black	-0.6311131463538893	1983.0	15708023
Hispanic	0.2552602759728036	1983.0	15708023
API		1984.0	15708023
White		1984.0	15708023
Hispanic		1984.0	15708023
API		1985.0	15708023
White		1985.0	15708023
Hispanic		1985.0	15708023
API		1986.0	15708023
White		1986.0	15708023
Black		1986.0	15708023
Hispanic		1986.0	15708023
API	-0.4223150061786173	1987.0	15708023
White	0.1596438281038598	1987.0	15708023
Black	-0.4015067996049004	1987.0	15708023
Hispanic	0.6641779776796645	1987.0	15708023
API		1988.0	15708023
White		1988.0	15708023
Black		1988.0	15708023
Hispanic		1988.0	15708023
API		1989.0	15708023
White		1989.0	15708023
Hispanic		1989.0	15708023
API	0.4030243804205466	1990.0	15708023
White	0.8105103765862016	1990.0	15708023
Black	-1.0754652482719298	1990.0	15708023
Hispanic	-0.1380695087348192	1990.0	15708023
API	-0.7435679124612736	1991.0	15708023
White	1.2395414576319723	1991.0	15708023
Black	-0.0016911532561476	1991.0	15708023
Hispanic	-0.4942823919145525	1991.0	15708023
API		1992.0	15708023
Black		1992.0	15708023
White		1992.0	15708023
Hispanic		1992.0	15708023
API	-0.5441709101454308	1993.0	15708023
White	0.2658820904486556	1993.0	15708023
Hispanic	0.2782888196967723	1993.0	15708023
API	0.8263536925386102	1994.0	15708023
White	0.6027491684195604	1994.0	15708023
Black	-0.872547958174808	1994.0	15708023
Hispanic	-0.5565549027833706	1994.0	15708023
API		1995.0	15708023
White		1995.0	15708023
Black		1995.0	15708023
Hispanic		1995.0	15708023
API	0.4851553033790236	1996.0	15708023
White	0.1365122558929482	1996.0	15708023
Black	-0.3618499791485658	1996.0	15708023
Hispanic	-0.2598175801234048	1996.0	15708023
API	0.578477866227981	1997.0	15708023
White	0.6326189414570768	1997.0	15708023
Black	-1.1335573979113935	1997.0	15708023
Hispanic	-0.0775394097736674	1997.0	15708023
API	0.3840501724357918	1998.0	15708023
White	0.0853380226167694	1998.0	15708023
Black	-0.6561660541284319	1998.0	15708023
Hispanic	0.1867778590758727	1998.0	15708023
API	0.0820662718191116	1999.0	15708023
White	0.6275768855175929	1999.0	15708023
Black	-1.069150545775175	1999.0	15708023
Hispanic	0.3595073884384717	1999.0	15708023
API	-0.4915418491441596	2000.0	15708023
White	0.3740426768618746	2000.0	15708023
Black	-0.7896392899120301	2000.0	15708023
Hispanic	0.9071384621943144	2000.0	15708023
API	-0.0203060603232922	2001.0	15708023
White	0.967149985249184	2001.0	15708023
Black	-1.056155973090167	2001.0	15708023
Hispanic	0.1093120481642769	2001.0	15708023
API	-0.0175123279083306	2002.0	15708023
White	1.1961602073144435	2002.0	15708023
Black	-1.0057896813729068	2002.0	15708023
Hispanic	-0.1728581980332021	2002.0	15708023
API	-0.6041077311065847	2003.0	15708023
White	0.6187310486745398	2003.0	15708023
Black	-0.5242171008689668	2003.0	15708023
Hispanic	0.5095937833010148	2003.0	15708023
API	-0.6547460666030344	2004.0	15708023
White	1.6108014866310771	2004.0	15708023
Black	-1.0392549072159634	2004.0	15708023
Hispanic	0.0831994871879206	2004.0	15708023
API	-0.3568523424780814	2005.0	15708023
White	0.3935617892247847	2005.0	15708023
Black	-0.2850063343418783	2005.0	15708023
Hispanic	0.248296887595175	2005.0	15708023
API	0.4837641692261257	2006.0	15708023
White	0.1479823105179733	2006.0	15708023
Black	-0.6187656239538567	2006.0	15708023
Hispanic	-0.0129808557902482	2006.0	15708023
API	-0.5324341688809385	2007.0	15708023
White	1.067635897823181	2007.0	15708023
Black	-0.8157817079889731	2007.0	15708023
Hispanic	0.280579979046729	2007.0	15708023
API	0.2015431086188041	2008.0	15708023
White	0.6698588602311523	2008.0	15708023
Black	-0.358612496051917	2008.0	15708023
Hispanic	-0.51278947279804	2008.0	15708023
API	-0.6020834918072627	2009.0	15708023
White	1.4126493076994724	2009.0	15708023
Black	-0.7426033634560736	2009.0	15708023
Hispanic	-0.0679624524361346	2009.0	15708023
API	-0.4519703523956691	2010.0	15708023
White	1.1140525922894111	2010.0	15708023
Black	-0.9441155131565858	2010.0	15708023
Hispanic	0.2820332732628443	2010.0	15708023
API	-0.4076206232613626	2011.0	15708023
White	0.771320525914641	2011.0	15708023
Black	-0.8598667650534177	2011.0	15708023
Hispanic	0.4961668624001387	2011.0	15708023
API	0.5253766542167816	2012.0	15708023
White	0.0281722232648734	2012.0	15708023
Black	-0.6576764754453215	2012.0	15708023
Hispanic	0.1041275979636681	2012.0	15708023
API	0.042114299028917	2013.0	15708023
White	0.8118162698134542	2013.0	15708023
Black	-1.0113794476194902	2013.0	15708023
Hispanic	0.1574488787771177	2013.0	15708023
API	-0.2037925945649375	2014.0	15708023
White	1.3066903103080325	2014.0	15708023
Black	-1.3481827048740411	2014.0	15708023
Hispanic	0.245284989130944	2014.0	15708023
API	0.3760241232032892	2015.0	15708023
White	0.9326082956357196	2015.0	15708023
Black	-0.8017692758692632	2015.0	15708023
Hispanic	-0.5068631429697467	2015.0	15708023
API	-0.6288491172503511	2016.0	15708023
White	1.0069794809292147	2016.0	15708023
Black	-0.2799002292429265	2016.0	15708023
Hispanic	-0.098230134435937	2016.0	15708023
API	0.3852717893765531	2017.0	15708023
White	0.6235882875236944	2017.0	15708023
Black	-0.8209644543786316	2017.0	15708023
Hispanic	-0.1878956225216169	2017.0	15708023
Black	-0.5304183544677721	1980.0	159047783
Hispanic	-0.3556070778510853	1980.0	159047783
White	0.9039074946210034	1980.0	159047783
API	0.3072379172982123	1980.0	159047783
API	0.358228422953935	1981.0	159047783
White	0.7175196364146149	1981.0	159047783
Black	-0.3846663547622828	1981.0	159047783
Hispanic	-0.6910817046062706	1981.0	159047783
API	0.3235277621589534	1982.0	159047783
White	0.7179099480022352	1982.0	159047783
Black	-0.6195465725362453	1982.0	159047783
Hispanic	-0.4218911376249423	1982.0	159047783
API	0.4860211639427483	1983.0	159047783
White	0.7748841987679387	1983.0	159047783
Black	-0.5654474408952854	1983.0	159047783
Hispanic	-0.6954579218153994	1983.0	159047783
API	0.5000978562537955	1984.0	159047783
White	0.914900906654302	1984.0	159047783
Black	-0.7279645193756926	1984.0	159047783
Hispanic	-0.6870342435324052	1984.0	159047783
API	0.5670847298663564	1985.0	159047783
White	0.8844792815705151	1985.0	159047783
Black	-0.908157972866954	1985.0	159047783
Hispanic	-0.5434060385699206	1985.0	159047783
API	0.6383999121197643	1986.0	159047783
White	0.7450312768321332	1986.0	159047783
Black	-0.9479029326570888	1986.0	159047783
